Year,SCL,Species
2007,91.5,Chelonia mydas
2007,91.9,Chelonia mydas
2007,92.6,Chelonia mydas
2007,92.7,Chelonia mydas
2007,93,Chelonia mydas
2007,93,Chelonia mydas
2007,93.6,Chelonia mydas
2007,93.7,Chelonia mydas
2007,93.8,Chelonia mydas
2007,93.9,Chelonia mydas
2007,94,Chelonia mydas
2007,94,Chelonia mydas
2007,94.2,Chelonia mydas
2007,94.3,Chelonia mydas
2007,94.3,Chelonia mydas
2007,94.4,Chelonia mydas
2007,94.5,Chelonia mydas
2007,94.6,Chelonia mydas
2007,94.6,Chelonia mydas
2007,94.6,Chelonia mydas
2007,94.7,Chelonia mydas
2007,94.9,Chelonia mydas
2007,94.9,Chelonia mydas
2007,95,Chelonia mydas
2007,95,Chelonia mydas
2007,95.2,Chelonia mydas
2007,95.2,Chelonia mydas
2007,95.4,Chelonia mydas
2007,95.5,Chelonia mydas
2007,95.5,Chelonia mydas
2007,96,Chelonia mydas
2007,96,Chelonia mydas
2007,96.2,Chelonia mydas
2007,96.5,Chelonia mydas
2007,96.7,Chelonia mydas
2007,97,Chelonia mydas
2007,97.1,Chelonia mydas
2007,97.3,Chelonia mydas
2007,97.3,Chelonia mydas
2007,97.7,Chelonia mydas
2007,97.7,Chelonia mydas
2007,97.9,Chelonia mydas
2007,98.2,Chelonia mydas
2007,98.4,Chelonia mydas
2007,98.4,Chelonia mydas
2007,98.6,Chelonia mydas
2007,98.7,Chelonia mydas
2007,98.8,Chelonia mydas
2007,98.9,Chelonia mydas
2007,98.9,Chelonia mydas
2007,98.9,Chelonia mydas
2007,99.1,Chelonia mydas
2007,99.3,Chelonia mydas
2007,99.4,Chelonia mydas
2007,99.4,Chelonia mydas
2007,99.5,Chelonia mydas
2007,99.7,Chelonia mydas
2007,100.4,Chelonia mydas
2007,100.5,Chelonia mydas
2007,100.6,Chelonia mydas
2007,100.7,Chelonia mydas
2007,101.2,Chelonia mydas
2007,101.9,Chelonia mydas
2007,102,Chelonia mydas
2007,102,Chelonia mydas
2007,102.3,Chelonia mydas
2007,102.3,Chelonia mydas
2007,102.8,Chelonia mydas
2007,103,Chelonia mydas
2007,103,Chelonia mydas
2007,103.2,Chelonia mydas
2007,103.2,Chelonia mydas
2007,103.5,Chelonia mydas
2007,103.7,Chelonia mydas
2007,103.7,Chelonia mydas
2007,103.8,Chelonia mydas
2007,104.3,Chelonia mydas
2007,104.5,Chelonia mydas
2007,104.5,Chelonia mydas
2007,104.5,Chelonia mydas
2007,104.7,Chelonia mydas
2007,105.4,Chelonia mydas
2007,105.4,Chelonia mydas
2007,105.4,Chelonia mydas
2007,106.3,Chelonia mydas
2007,106.8,Chelonia mydas
2007,107.1,Chelonia mydas
2007,107.5,Chelonia mydas
2007,107.8,Chelonia mydas
2007,107.8,Chelonia mydas
2007,107.9,Chelonia mydas
2007,108.2,Chelonia mydas
2007,108.6,Chelonia mydas
2007,108.8,Chelonia mydas
2007,109.6,Chelonia mydas
2007,112.3,Chelonia mydas
2008,86.2,Chelonia mydas
2008,91.2,Chelonia mydas
2008,92,Chelonia mydas
2008,92.5,Chelonia mydas
2008,92.6,Chelonia mydas
2008,93.4,Chelonia mydas
2008,93.9,Chelonia mydas
2008,94,Chelonia mydas
2008,94.1,Chelonia mydas
2008,94.2,Chelonia mydas
2008,94.4,Chelonia mydas
2008,94.5,Chelonia mydas
2008,94.6,Chelonia mydas
2008,95,Chelonia mydas
2008,95.1,Chelonia mydas
2008,95.6,Chelonia mydas
2008,96,Chelonia mydas
2008,96.2,Chelonia mydas
2008,96.2,Chelonia mydas
2008,96.7,Chelonia mydas
2008,97.5,Chelonia mydas
2008,97.7,Chelonia mydas
2008,97.7,Chelonia mydas
2008,97.9,Chelonia mydas
2008,98,Chelonia mydas
2008,98.1,Chelonia mydas
2008,98.2,Chelonia mydas
2008,98.5,Chelonia mydas
2008,98.6,Chelonia mydas
2008,98.8,Chelonia mydas
2008,98.8,Chelonia mydas
2008,99.1,Chelonia mydas
2008,99.3,Chelonia mydas
2008,99.5,Chelonia mydas
2008,99.6,Chelonia mydas
2008,100.2,Chelonia mydas
2008,100.2,Chelonia mydas
2008,100.5,Chelonia mydas
2008,100.5,Chelonia mydas
2008,100.7,Chelonia mydas
2008,100.9,Chelonia mydas
2008,101.5,Chelonia mydas
2008,101.9,Chelonia mydas
2008,102,Chelonia mydas
2008,102.3,Chelonia mydas
2008,102.3,Chelonia mydas
2008,102.7,Chelonia mydas
2008,102.9,Chelonia mydas
2008,103.1,Chelonia mydas
2008,104,Chelonia mydas
2008,104.1,Chelonia mydas
2008,104.1,Chelonia mydas
2008,104.2,Chelonia mydas
2008,104.2,Chelonia mydas
2008,104.4,Chelonia mydas
2008,104.4,Chelonia mydas
2008,104.5,Chelonia mydas
2008,104.7,Chelonia mydas
2008,105,Chelonia mydas
2008,105.2,Chelonia mydas
2008,105.9,Chelonia mydas
2008,106,Chelonia mydas
2008,106.5,Chelonia mydas
2008,106.6,Chelonia mydas
2008,107.2,Chelonia mydas
2008,107.3,Chelonia mydas
2008,107.8,Chelonia mydas
2008,112.7,Chelonia mydas
2009,91.5,Chelonia mydas
2009,92.2,Chelonia mydas
2009,92.6,Chelonia mydas
2009,93.5,Chelonia mydas
2009,93.6,Chelonia mydas
2009,93.7,Chelonia mydas
2009,94.2,Chelonia mydas
2009,94.4,Chelonia mydas
2009,95,Chelonia mydas
2009,96,Chelonia mydas
2009,96,Chelonia mydas
2009,96.2,Chelonia mydas
2009,96.4,Chelonia mydas
2009,96.8,Chelonia mydas
2009,97.1,Chelonia mydas
2009,97.5,Chelonia mydas
2009,98,Chelonia mydas
2009,98,Chelonia mydas
2009,98.3,Chelonia mydas
2009,98.6,Chelonia mydas
2009,98.6,Chelonia mydas
2009,99.1,Chelonia mydas
2009,99.2,Chelonia mydas
2009,99.3,Chelonia mydas
2009,99.7,Chelonia mydas
2009,99.8,Chelonia mydas
2009,99.9,Chelonia mydas
2009,100.6,Chelonia mydas
2009,100.9,Chelonia mydas
2009,101.6,Chelonia mydas
2009,101.7,Chelonia mydas
2009,101.9,Chelonia mydas
2009,102.1,Chelonia mydas
2009,102.1,Chelonia mydas
2009,102.2,Chelonia mydas
2009,102.2,Chelonia mydas
2009,102.3,Chelonia mydas
2009,102.3,Chelonia mydas
2009,102.9,Chelonia mydas
2009,103.2,Chelonia mydas
2009,103.4,Chelonia mydas
2009,103.4,Chelonia mydas
2009,103.7,Chelonia mydas
2009,104,Chelonia mydas
2009,104.1,Chelonia mydas
2009,104.1,Chelonia mydas
2009,104.2,Chelonia mydas
2009,104.3,Chelonia mydas
2009,104.6,Chelonia mydas
2009,105.1,Chelonia mydas
2009,105.3,Chelonia mydas
2009,105.5,Chelonia mydas
2009,105.7,Chelonia mydas
2009,106.1,Chelonia mydas
2009,114.3,Chelonia mydas
2010,85.7,Chelonia mydas
2010,90.9,Chelonia mydas
2010,92.6,Chelonia mydas
2010,93.1,Chelonia mydas
2010,93.3,Chelonia mydas
2010,93.4,Chelonia mydas
2010,94.2,Chelonia mydas
2010,94.4,Chelonia mydas
2010,94.5,Chelonia mydas
2010,94.6,Chelonia mydas
2010,94.7,Chelonia mydas
2010,94.9,Chelonia mydas
2010,95,Chelonia mydas
2010,95.1,Chelonia mydas
2010,95.2,Chelonia mydas
2010,95.2,Chelonia mydas
2010,95.5,Chelonia mydas
2010,95.6,Chelonia mydas
2010,95.6,Chelonia mydas
2010,95.9,Chelonia mydas
2010,95.9,Chelonia mydas
2010,95.9,Chelonia mydas
2010,96,Chelonia mydas
2010,96.3,Chelonia mydas
2010,96.4,Chelonia mydas
2010,96.5,Chelonia mydas
2010,96.6,Chelonia mydas
2010,96.8,Chelonia mydas
2010,96.9,Chelonia mydas
2010,97,Chelonia mydas
2010,97.5,Chelonia mydas
2010,97.5,Chelonia mydas
2010,97.5,Chelonia mydas
2010,97.5,Chelonia mydas
2010,97.6,Chelonia mydas
2010,97.8,Chelonia mydas
2010,98,Chelonia mydas
2010,98,Chelonia mydas
2010,98.2,Chelonia mydas
2010,98.2,Chelonia mydas
2010,98.3,Chelonia mydas
2010,98.5,Chelonia mydas
2010,98.6,Chelonia mydas
2010,99.2,Chelonia mydas
2010,99.3,Chelonia mydas
2010,99.3,Chelonia mydas
2010,99.4,Chelonia mydas
2010,99.6,Chelonia mydas
2010,99.7,Chelonia mydas
2010,99.8,Chelonia mydas
2010,100,Chelonia mydas
2010,100.1,Chelonia mydas
2010,100.4,Chelonia mydas
2010,100.7,Chelonia mydas
2010,100.8,Chelonia mydas
2010,100.8,Chelonia mydas
2010,101,Chelonia mydas
2010,101.2,Chelonia mydas
2010,101.2,Chelonia mydas
2010,101.6,Chelonia mydas
2010,101.6,Chelonia mydas
2010,101.7,Chelonia mydas
2010,102.4,Chelonia mydas
2010,102.4,Chelonia mydas
2010,102.6,Chelonia mydas
2010,102.6,Chelonia mydas
2010,102.8,Chelonia mydas
2010,103,Chelonia mydas
2010,103.1,Chelonia mydas
2010,103.1,Chelonia mydas
2010,103.3,Chelonia mydas
2010,103.3,Chelonia mydas
2010,103.4,Chelonia mydas
2010,103.4,Chelonia mydas
2010,103.5,Chelonia mydas
2010,103.7,Chelonia mydas
2010,103.8,Chelonia mydas
2010,104.1,Chelonia mydas
2010,104.2,Chelonia mydas
2010,104.4,Chelonia mydas
2010,104.4,Chelonia mydas
2010,104.5,Chelonia mydas
2010,104.5,Chelonia mydas
2010,104.6,Chelonia mydas
2010,104.7,Chelonia mydas
2010,104.7,Chelonia mydas
2010,105,Chelonia mydas
2010,105.1,Chelonia mydas
2010,106.3,Chelonia mydas
2010,106.8,Chelonia mydas
2010,108.1,Chelonia mydas
2010,108.6,Chelonia mydas
2010,109.4,Chelonia mydas
2010,110,Chelonia mydas
2010,116,Chelonia mydas
2011,87.3,Chelonia mydas
2011,88.8,Chelonia mydas
2011,88.9,Chelonia mydas
2011,89.3,Chelonia mydas
2011,89.4,Chelonia mydas
2011,90,Chelonia mydas
2011,90.1,Chelonia mydas
2011,90.4,Chelonia mydas
2011,90.5,Chelonia mydas
2011,90.8,Chelonia mydas
2011,90.9,Chelonia mydas
2011,91,Chelonia mydas
2011,91,Chelonia mydas
2011,91.3,Chelonia mydas
2011,91.4,Chelonia mydas
2011,91.8,Chelonia mydas
2011,91.9,Chelonia mydas
2011,91.9,Chelonia mydas
2011,91.9,Chelonia mydas
2011,92.4,Chelonia mydas
2011,92.4,Chelonia mydas
2011,92.8,Chelonia mydas
2011,92.8,Chelonia mydas
2011,92.8,Chelonia mydas
2011,93,Chelonia mydas
2011,93,Chelonia mydas
2011,93,Chelonia mydas
2011,93.3,Chelonia mydas
2011,93.3,Chelonia mydas
2011,93.5,Chelonia mydas
2011,93.5,Chelonia mydas
2011,93.5,Chelonia mydas
2011,93.5,Chelonia mydas
2011,93.7,Chelonia mydas
2011,94,Chelonia mydas
2011,94.1,Chelonia mydas
2011,94.1,Chelonia mydas
2011,94.3,Chelonia mydas
2011,94.5,Chelonia mydas
2011,94.6,Chelonia mydas
2011,94.9,Chelonia mydas
2011,95,Chelonia mydas
2011,95.2,Chelonia mydas
2011,95.2,Chelonia mydas
2011,95.3,Chelonia mydas
2011,95.3,Chelonia mydas
2011,95.5,Chelonia mydas
2011,95.5,Chelonia mydas
2011,95.6,Chelonia mydas
2011,95.7,Chelonia mydas
2011,95.7,Chelonia mydas
2011,95.8,Chelonia mydas
2011,96,Chelonia mydas
2011,96,Chelonia mydas
2011,96.1,Chelonia mydas
2011,96.1,Chelonia mydas
2011,96.1,Chelonia mydas
2011,96.1,Chelonia mydas
2011,96.1,Chelonia mydas
2011,96.2,Chelonia mydas
2011,96.2,Chelonia mydas
2011,96.3,Chelonia mydas
2011,96.3,Chelonia mydas
2011,96.3,Chelonia mydas
2011,96.4,Chelonia mydas
2011,96.4,Chelonia mydas
2011,96.4,Chelonia mydas
2011,96.4,Chelonia mydas
2011,96.4,Chelonia mydas
2011,96.4,Chelonia mydas
2011,96.4,Chelonia mydas
2011,96.5,Chelonia mydas
2011,96.5,Chelonia mydas
2011,96.5,Chelonia mydas
2011,96.6,Chelonia mydas
2011,96.7,Chelonia mydas
2011,96.7,Chelonia mydas
2011,96.7,Chelonia mydas
2011,96.8,Chelonia mydas
2011,96.8,Chelonia mydas
2011,96.8,Chelonia mydas
2011,97,Chelonia mydas
2011,97.4,Chelonia mydas
2011,97.4,Chelonia mydas
2011,97.5,Chelonia mydas
2011,97.6,Chelonia mydas
2011,97.7,Chelonia mydas
2011,97.8,Chelonia mydas
2011,97.9,Chelonia mydas
2011,98,Chelonia mydas
2011,98,Chelonia mydas
2011,98,Chelonia mydas
2011,98.1,Chelonia mydas
2011,98.4,Chelonia mydas
2011,98.4,Chelonia mydas
2011,98.4,Chelonia mydas
2011,98.5,Chelonia mydas
2011,98.5,Chelonia mydas
2011,98.5,Chelonia mydas
2011,98.7,Chelonia mydas
2011,99,Chelonia mydas
2011,99,Chelonia mydas
2011,99,Chelonia mydas
2011,99.1,Chelonia mydas
2011,99.3,Chelonia mydas
2011,99.3,Chelonia mydas
2011,99.3,Chelonia mydas
2011,99.5,Chelonia mydas
2011,99.6,Chelonia mydas
2011,99.7,Chelonia mydas
2011,99.7,Chelonia mydas
2011,99.7,Chelonia mydas
2011,99.8,Chelonia mydas
2011,99.8,Chelonia mydas
2011,99.8,Chelonia mydas
2011,99.8,Chelonia mydas
2011,99.9,Chelonia mydas
2011,100,Chelonia mydas
2011,100,Chelonia mydas
2011,100.1,Chelonia mydas
2011,100.2,Chelonia mydas
2011,100.2,Chelonia mydas
2011,100.2,Chelonia mydas
2011,100.3,Chelonia mydas
2011,100.3,Chelonia mydas
2011,100.4,Chelonia mydas
2011,100.4,Chelonia mydas
2011,100.4,Chelonia mydas
2011,100.4,Chelonia mydas
2011,100.5,Chelonia mydas
2011,100.5,Chelonia mydas
2011,100.5,Chelonia mydas
2011,100.6,Chelonia mydas
2011,100.6,Chelonia mydas
2011,100.6,Chelonia mydas
2011,100.8,Chelonia mydas
2011,100.8,Chelonia mydas
2011,100.9,Chelonia mydas
2011,101,Chelonia mydas
2011,101,Chelonia mydas
2011,101.3,Chelonia mydas
2011,101.3,Chelonia mydas
2011,101.4,Chelonia mydas
2011,101.5,Chelonia mydas
2011,101.5,Chelonia mydas
2011,101.6,Chelonia mydas
2011,101.7,Chelonia mydas
2011,101.8,Chelonia mydas
2011,102,Chelonia mydas
2011,102.1,Chelonia mydas
2011,102.2,Chelonia mydas
2011,102.3,Chelonia mydas
2011,102.4,Chelonia mydas
2011,102.5,Chelonia mydas
2011,102.5,Chelonia mydas
2011,102.6,Chelonia mydas
2011,102.6,Chelonia mydas
2011,102.6,Chelonia mydas
2011,102.8,Chelonia mydas
2011,102.9,Chelonia mydas
2011,103,Chelonia mydas
2011,103.1,Chelonia mydas
2011,103.2,Chelonia mydas
2011,103.2,Chelonia mydas
2011,103.2,Chelonia mydas
2011,103.3,Chelonia mydas
2011,103.6,Chelonia mydas
2011,103.6,Chelonia mydas
2011,103.7,Chelonia mydas
2011,103.7,Chelonia mydas
2011,103.7,Chelonia mydas
2011,103.9,Chelonia mydas
2011,104,Chelonia mydas
2011,104.1,Chelonia mydas
2011,104.4,Chelonia mydas
2011,104.4,Chelonia mydas
2011,104.5,Chelonia mydas
2011,104.5,Chelonia mydas
2011,104.5,Chelonia mydas
2011,104.5,Chelonia mydas
2011,104.5,Chelonia mydas
2011,104.6,Chelonia mydas
2011,104.6,Chelonia mydas
2011,104.6,Chelonia mydas
2011,104.7,Chelonia mydas
2011,104.7,Chelonia mydas
2011,105,Chelonia mydas
2011,105.2,Chelonia mydas
2011,105.2,Chelonia mydas
2011,105.5,Chelonia mydas
2011,105.6,Chelonia mydas
2011,105.7,Chelonia mydas
2011,105.9,Chelonia mydas
2011,106,Chelonia mydas
2011,106,Chelonia mydas
2011,106.4,Chelonia mydas
2011,106.6,Chelonia mydas
2011,106.6,Chelonia mydas
2011,106.7,Chelonia mydas
2011,107,Chelonia mydas
2011,107.4,Chelonia mydas
2011,107.6,Chelonia mydas
2011,107.7,Chelonia mydas
2011,107.7,Chelonia mydas
2011,107.9,Chelonia mydas
2011,108.1,Chelonia mydas
2011,108.6,Chelonia mydas
2011,109,Chelonia mydas
2011,110,Chelonia mydas
2011,111.5,Chelonia mydas
2011,113.8,Chelonia mydas
2011,114.7,Chelonia mydas
2012,83.8,Chelonia mydas
2012,86.4,Chelonia mydas
2012,87.6,Chelonia mydas
2012,90.3,Chelonia mydas
2012,90.5,Chelonia mydas
2012,90.6,Chelonia mydas
2012,90.7,Chelonia mydas
2012,91,Chelonia mydas
2012,91.1,Chelonia mydas
2012,91.3,Chelonia mydas
2012,91.3,Chelonia mydas
2012,92.2,Chelonia mydas
2012,92.4,Chelonia mydas
2012,92.5,Chelonia mydas
2012,92.5,Chelonia mydas
2012,92.7,Chelonia mydas
2012,92.9,Chelonia mydas
2012,93,Chelonia mydas
2012,93.1,Chelonia mydas
2012,93.1,Chelonia mydas
2012,93.5,Chelonia mydas
2012,93.8,Chelonia mydas
2012,93.9,Chelonia mydas
2012,94,Chelonia mydas
2012,94,Chelonia mydas
2012,94,Chelonia mydas
2012,94,Chelonia mydas
2012,94.2,Chelonia mydas
2012,94.3,Chelonia mydas
2012,94.4,Chelonia mydas
2012,94.4,Chelonia mydas
2012,94.5,Chelonia mydas
2012,94.6,Chelonia mydas
2012,94.6,Chelonia mydas
2012,94.8,Chelonia mydas
2012,94.9,Chelonia mydas
2012,95,Chelonia mydas
2012,95.1,Chelonia mydas
2012,95.1,Chelonia mydas
2012,95.2,Chelonia mydas
2012,95.3,Chelonia mydas
2012,95.4,Chelonia mydas
2012,95.4,Chelonia mydas
2012,95.6,Chelonia mydas
2012,95.6,Chelonia mydas
2012,95.8,Chelonia mydas
2012,95.8,Chelonia mydas
2012,95.9,Chelonia mydas
2012,95.9,Chelonia mydas
2012,96.1,Chelonia mydas
2012,96.1,Chelonia mydas
2012,96.2,Chelonia mydas
2012,96.2,Chelonia mydas
2012,96.3,Chelonia mydas
2012,96.4,Chelonia mydas
2012,96.4,Chelonia mydas
2012,96.5,Chelonia mydas
2012,96.5,Chelonia mydas
2012,96.5,Chelonia mydas
2012,96.5,Chelonia mydas
2012,96.7,Chelonia mydas
2012,96.7,Chelonia mydas
2012,96.8,Chelonia mydas
2012,97,Chelonia mydas
2012,97,Chelonia mydas
2012,97.1,Chelonia mydas
2012,97.1,Chelonia mydas
2012,97.2,Chelonia mydas
2012,97.2,Chelonia mydas
2012,97.3,Chelonia mydas
2012,97.3,Chelonia mydas
2012,97.5,Chelonia mydas
2012,97.5,Chelonia mydas
2012,97.5,Chelonia mydas
2012,97.5,Chelonia mydas
2012,97.5,Chelonia mydas
2012,97.6,Chelonia mydas
2012,97.6,Chelonia mydas
2012,97.6,Chelonia mydas
2012,97.6,Chelonia mydas
2012,97.7,Chelonia mydas
2012,97.8,Chelonia mydas
2012,97.8,Chelonia mydas
2012,97.9,Chelonia mydas
2012,97.9,Chelonia mydas
2012,98,Chelonia mydas
2012,98,Chelonia mydas
2012,98,Chelonia mydas
2012,98,Chelonia mydas
2012,98,Chelonia mydas
2012,98.1,Chelonia mydas
2012,98.2,Chelonia mydas
2012,98.3,Chelonia mydas
2012,98.4,Chelonia mydas
2012,98.5,Chelonia mydas
2012,98.8,Chelonia mydas
2012,98.9,Chelonia mydas
2012,99,Chelonia mydas
2012,99,Chelonia mydas
2012,99,Chelonia mydas
2012,99.1,Chelonia mydas
2012,99.1,Chelonia mydas
2012,99.1,Chelonia mydas
2012,99.2,Chelonia mydas
2012,99.4,Chelonia mydas
2012,99.4,Chelonia mydas
2012,99.4,Chelonia mydas
2012,99.5,Chelonia mydas
2012,99.5,Chelonia mydas
2012,99.5,Chelonia mydas
2012,99.6,Chelonia mydas
2012,99.7,Chelonia mydas
2012,99.8,Chelonia mydas
2012,99.9,Chelonia mydas
2012,100,Chelonia mydas
2012,100.1,Chelonia mydas
2012,100.1,Chelonia mydas
2012,100.1,Chelonia mydas
2012,100.2,Chelonia mydas
2012,100.2,Chelonia mydas
2012,100.2,Chelonia mydas
2012,100.2,Chelonia mydas
2012,100.4,Chelonia mydas
2012,100.4,Chelonia mydas
2012,100.5,Chelonia mydas
2012,100.5,Chelonia mydas
2012,100.5,Chelonia mydas
2012,100.5,Chelonia mydas
2012,100.6,Chelonia mydas
2012,100.7,Chelonia mydas
2012,100.9,Chelonia mydas
2012,101,Chelonia mydas
2012,101,Chelonia mydas
2012,101.2,Chelonia mydas
2012,101.2,Chelonia mydas
2012,101.3,Chelonia mydas
2012,101.4,Chelonia mydas
2012,101.4,Chelonia mydas
2012,101.5,Chelonia mydas
2012,101.9,Chelonia mydas
2012,101.9,Chelonia mydas
2012,102,Chelonia mydas
2012,102,Chelonia mydas
2012,102,Chelonia mydas
2012,102,Chelonia mydas
2012,102.1,Chelonia mydas
2012,102.3,Chelonia mydas
2012,102.4,Chelonia mydas
2012,102.4,Chelonia mydas
2012,102.7,Chelonia mydas
2012,102.7,Chelonia mydas
2012,102.7,Chelonia mydas
2012,103.1,Chelonia mydas
2012,103.1,Chelonia mydas
2012,103.2,Chelonia mydas
2012,103.3,Chelonia mydas
2012,103.4,Chelonia mydas
2012,103.5,Chelonia mydas
2012,103.5,Chelonia mydas
2012,103.7,Chelonia mydas
2012,103.8,Chelonia mydas
2012,103.8,Chelonia mydas
2012,103.9,Chelonia mydas
2012,104,Chelonia mydas
2012,104.1,Chelonia mydas
2012,104.3,Chelonia mydas
2012,104.4,Chelonia mydas
2012,104.6,Chelonia mydas
2012,104.6,Chelonia mydas
2012,104.7,Chelonia mydas
2012,104.8,Chelonia mydas
2012,104.8,Chelonia mydas
2012,104.9,Chelonia mydas
2012,105,Chelonia mydas
2012,105,Chelonia mydas
2012,105.1,Chelonia mydas
2012,105.1,Chelonia mydas
2012,105.2,Chelonia mydas
2012,105.4,Chelonia mydas
2012,105.5,Chelonia mydas
2012,105.6,Chelonia mydas
2012,105.7,Chelonia mydas
2012,105.7,Chelonia mydas
2012,105.7,Chelonia mydas
2012,105.7,Chelonia mydas
2012,105.7,Chelonia mydas
2012,105.8,Chelonia mydas
2012,106.1,Chelonia mydas
2012,106.2,Chelonia mydas
2012,106.4,Chelonia mydas
2012,106.5,Chelonia mydas
2012,106.8,Chelonia mydas
2012,107,Chelonia mydas
2012,107.1,Chelonia mydas
2012,107.3,Chelonia mydas
2012,107.6,Chelonia mydas
2012,107.6,Chelonia mydas
2012,107.7,Chelonia mydas
2012,108,Chelonia mydas
2012,108.1,Chelonia mydas
2012,108.6,Chelonia mydas
2012,108.6,Chelonia mydas
2012,109.2,Chelonia mydas
2012,109.4,Chelonia mydas
2012,109.4,Chelonia mydas
2012,109.5,Chelonia mydas
2012,110.2,Chelonia mydas
2012,110.9,Chelonia mydas
2012,111,Chelonia mydas
2012,111.5,Chelonia mydas
2012,114.3,Chelonia mydas
2013,81.4,Chelonia mydas
2013,83.9,Chelonia mydas
2013,84,Chelonia mydas
2013,84.7,Chelonia mydas
2013,86.5,Chelonia mydas
2013,86.5,Chelonia mydas
2013,87.4,Chelonia mydas
2013,87.9,Chelonia mydas
2013,88.1,Chelonia mydas
2013,88.5,Chelonia mydas
2013,89.3,Chelonia mydas
2013,89.5,Chelonia mydas
2013,89.7,Chelonia mydas
2013,90,Chelonia mydas
2013,90.3,Chelonia mydas
2013,90.7,Chelonia mydas
2013,90.7,Chelonia mydas
2013,90.8,Chelonia mydas
2013,90.9,Chelonia mydas
2013,91,Chelonia mydas
2013,91,Chelonia mydas
2013,91.1,Chelonia mydas
2013,91.1,Chelonia mydas
2013,91.2,Chelonia mydas
2013,91.4,Chelonia mydas
2013,91.4,Chelonia mydas
2013,91.6,Chelonia mydas
2013,91.6,Chelonia mydas
2013,91.7,Chelonia mydas
2013,91.9,Chelonia mydas
2013,92,Chelonia mydas
2013,92,Chelonia mydas
2013,92,Chelonia mydas
2013,92.1,Chelonia mydas
2013,92.1,Chelonia mydas
2013,92.5,Chelonia mydas
2013,92.6,Chelonia mydas
2013,92.7,Chelonia mydas
2013,92.8,Chelonia mydas
2013,92.9,Chelonia mydas
2013,93,Chelonia mydas
2013,93,Chelonia mydas
2013,93.1,Chelonia mydas
2013,93.3,Chelonia mydas
2013,93.3,Chelonia mydas
2013,93.3,Chelonia mydas
2013,93.4,Chelonia mydas
2013,93.4,Chelonia mydas
2013,93.5,Chelonia mydas
2013,93.5,Chelonia mydas
2013,93.5,Chelonia mydas
2013,93.5,Chelonia mydas
2013,93.6,Chelonia mydas
2013,93.6,Chelonia mydas
2013,93.6,Chelonia mydas
2013,93.8,Chelonia mydas
2013,93.9,Chelonia mydas
2013,94,Chelonia mydas
2013,94,Chelonia mydas
2013,94.1,Chelonia mydas
2013,94.1,Chelonia mydas
2013,94.1,Chelonia mydas
2013,94.2,Chelonia mydas
2013,94.2,Chelonia mydas
2013,94.2,Chelonia mydas
2013,94.2,Chelonia mydas
2013,94.3,Chelonia mydas
2013,94.3,Chelonia mydas
2013,94.4,Chelonia mydas
2013,94.4,Chelonia mydas
2013,94.4,Chelonia mydas
2013,94.5,Chelonia mydas
2013,94.5,Chelonia mydas
2013,94.5,Chelonia mydas
2013,94.6,Chelonia mydas
2013,94.6,Chelonia mydas
2013,94.6,Chelonia mydas
2013,94.6,Chelonia mydas
2013,94.7,Chelonia mydas
2013,94.7,Chelonia mydas
2013,94.7,Chelonia mydas
2013,94.8,Chelonia mydas
2013,94.8,Chelonia mydas
2013,94.8,Chelonia mydas
2013,94.8,Chelonia mydas
2013,95,Chelonia mydas
2013,95,Chelonia mydas
2013,95,Chelonia mydas
2013,95,Chelonia mydas
2013,95,Chelonia mydas
2013,95,Chelonia mydas
2013,95.1,Chelonia mydas
2013,95.1,Chelonia mydas
2013,95.1,Chelonia mydas
2013,95.2,Chelonia mydas
2013,95.2,Chelonia mydas
2013,95.2,Chelonia mydas
2013,95.4,Chelonia mydas
2013,95.4,Chelonia mydas
2013,95.4,Chelonia mydas
2013,95.5,Chelonia mydas
2013,95.5,Chelonia mydas
2013,95.6,Chelonia mydas
2013,95.6,Chelonia mydas
2013,95.6,Chelonia mydas
2013,95.7,Chelonia mydas
2013,95.7,Chelonia mydas
2013,95.7,Chelonia mydas
2013,95.8,Chelonia mydas
2013,95.9,Chelonia mydas
2013,95.9,Chelonia mydas
2013,95.9,Chelonia mydas
2013,96,Chelonia mydas
2013,96,Chelonia mydas
2013,96,Chelonia mydas
2013,96,Chelonia mydas
2013,96.1,Chelonia mydas
2013,96.1,Chelonia mydas
2013,96.1,Chelonia mydas
2013,96.2,Chelonia mydas
2013,96.3,Chelonia mydas
2013,96.3,Chelonia mydas
2013,96.3,Chelonia mydas
2013,96.3,Chelonia mydas
2013,96.4,Chelonia mydas
2013,96.4,Chelonia mydas
2013,96.4,Chelonia mydas
2013,96.4,Chelonia mydas
2013,96.4,Chelonia mydas
2013,96.4,Chelonia mydas
2013,96.4,Chelonia mydas
2013,96.5,Chelonia mydas
2013,96.5,Chelonia mydas
2013,96.5,Chelonia mydas
2013,96.5,Chelonia mydas
2013,96.6,Chelonia mydas
2013,96.6,Chelonia mydas
2013,96.6,Chelonia mydas
2013,96.7,Chelonia mydas
2013,96.7,Chelonia mydas
2013,96.8,Chelonia mydas
2013,96.8,Chelonia mydas
2013,96.8,Chelonia mydas
2013,97,Chelonia mydas
2013,97,Chelonia mydas
2013,97,Chelonia mydas
2013,97,Chelonia mydas
2013,97,Chelonia mydas
2013,97.2,Chelonia mydas
2013,97.3,Chelonia mydas
2013,97.3,Chelonia mydas
2013,97.3,Chelonia mydas
2013,97.4,Chelonia mydas
